class,class_index,point,start_frame,stop_frame,video_id
"['lid', 'take']","['6', '0']",4259,4183,4293,P06_101
"['salt', 'take']","['38', '0']",78074,77896,78075,P06_101
"['salt', 'pour']","['38', '9']",78108,78083,78368,P06_101
"['salt', 'pour']","['38', '9']",78396,78373,78525,P06_101
"['cupboard', 'open']","['3', '3']",78708,78693,78726,P06_101
"['lid', 'put']","['6', '1']",79095,79069,79157,P06_101
"['cupboard', 'close']","['3', '4']",79270,79237,79329,P06_101
"['oil', 'take']","['31', '0']",79395,79292,79417,P06_101
"['cupboard', 'close']","['3', '4']",4358,4292,4418,P06_101
"['oil', 'open']","['31', '3']",79411,79402,79427,P06_101
"['oil', 'pour']","['31', '9']",79458,79447,79559,P06_101
"['lid', 'put']","['6', '1']",79633,79587,79683,P06_101
"['oil', 'put']","['31', '1']",79758,79722,79787,P06_101
"['food', 'mix']","['34', '10']",79858,79807,80969,P06_101
"['lid', 'take']","['6', '0']",81036,81014,81041,P06_101
"['lid', 'put']","['6', '1']",81095,81051,81106,P06_101
"['oven', 'open']","['46', '3']",81158,81107,81219,P06_101
"['pan', 'take']","['5', '0']",81233,81226,81311,P06_101
"['pan', 'insert']","['5', '5']",81333,81291,81435,P06_101
"['pan', 'move']","['5', '11']",4422,4376,4457,P06_101
"['oven', 'close']","['46', '4']",81483,81440,81503,P06_101
"['tap', 'turn-on']","['0', '6']",81624,81616,81704,P06_101
"['hand', 'wash']","['11', '2']",81745,81709,81897,P06_101
"['hand', 'wash']","['11', '2']",82074,82057,82423,P06_101
"['tap', 'turn-off']","['0', '8']",82486,82453,82499,P06_101
"['spoon', 'take']","['1', '0']",82670,82645,82696,P06_101
"['lid', 'remove']","['6', '12']",82758,82698,82807,P06_101
"['pan', 'mix']","['5', '10']",82833,82816,83564,P06_101
"['lid', 'put']","['6', '1']",83620,83608,83657,P06_101
"['spoon', 'eat']","['1', '35']",83695,83654,83729,P06_101
"['fridge', 'open']","['12', '3']",84183,84147,84203,P06_101
"['fridge', 'insert']","['12', '5']",84270,84220,84280,P06_101
"['fridge', 'close']","['12', '4']",84346,84326,84357,P06_101
"['colander', 'take']","['39', '0']",84708,84674,84708,P06_101
"['tap', 'turn-on']","['0', '6']",84721,84701,84758,P06_101
"['onion', 'take']","['16', '0']",4608,4557,4635,P06_101
"['colander', 'wash']","['39', '2']",84796,84772,84872,P06_101
"['tap', 'turn-off']","['0', '8']",85085,85066,85097,P06_101
"['colander', 'insert']","['39', '5']",85124,85101,85146,P06_101
"['can', 'take']","['61', '0']",85183,85156,85204,P06_101
"['can', 'take']","['61', '0']",85336,85324,85358,P06_101
"['can', 'wash']","['61', '2']",85395,85381,85645,P06_101
"['can', 'put']","['61', '1']",85733,85709,85739,P06_101
"['can', 'take']","['61', '0']",85783,85746,85793,P06_101
"['knife', 'take']","['4', '0']",4633,4631,4685,P06_101
"['can', 'wash']","['61', '2']",85820,85785,85966,P06_101
"['can', 'wash']","['61', '2']",85983,85967,86234,P06_101
"['can', 'shake']","['61', '15']",86258,86245,86366,P06_101
"['rubbish', 'take']","['54', '0']",86520,86481,86582,P06_101
"['rubbish', 'insert']","['54', '5']",86683,86562,86717,P06_101
"['rubbish', 'take']","['54', '0']",86920,86757,87008,P06_101
"['bin', 'take']","['36', '0']",87433,87372,87471,P06_101
"['bin', 'open']","['36', '3']",87545,87509,87597,P06_101
"['rubbish', 'insert']","['54', '5']",87708,87562,87816,P06_101
"['onion', 'cut']","['16', '7']",4696,4671,5046,P06_101
"['garlic', 'take']","['51', '0']",87920,87792,87947,P06_101
"['fridge', 'open']","['12', '3']",88070,88028,88085,P06_101
"['garlic', 'insert']","['51', '5']",88120,88089,88152,P06_101
"['fridge', 'close']","['12', '4']",88145,88117,88185,P06_101
"['rubbish', 'cut']","['54', '7']",88408,88273,88450,P06_101
"['bin', 'throw']","['36', '13']",88483,88406,88527,P06_101
"['rubbish', 'insert']","['54', '5']",88645,88531,88734,P06_101
"['knife', 'take']","['4', '0']",88783,88751,88853,P06_101
"['rubbish', 'scrape']","['54', '25']",89020,88834,89499,P06_101
"['rubbish', 'scrape']","['54', '25']",89582,89504,89954,P06_101
"['onion', 'take']","['16', '0']",470,438,484,P06_101
"['board:chopping', 'wash']","['18', '2']",5184,5146,5211,P06_101
"['bin', 'close']","['36', '4']",90108,89959,90122,P06_101
"['bin', 'take']","['36', '0']",90148,90127,90174,P06_101
"['bin', 'put']","['36', '1']",90220,90166,90236,P06_101
"['rubbish', 'take']","['54', '0']",90383,90327,90393,P06_101
"['pot', 'take']","['29', '0']",90597,90483,90617,P06_101
"['onion', 'take']","['16', '0']",90883,90869,90915,P06_101
"['fridge', 'open']","['12', '3']",91058,90999,91089,P06_101
"['onion', 'peel']","['16', '19']",5220,5217,5441,P06_101
"['onion', 'insert']","['16', '5']",91208,91094,91217,P06_101
"['fridge', 'close']","['12', '4']",91297,91222,91315,P06_101
"['knife', 'take']","['4', '0']",91483,91447,91512,P06_101
"['tap', 'turn-on']","['0', '6']",91545,91534,91584,P06_101
"['knife', 'wash']","['4', '2']",91622,91576,91734,P06_101
"['board:chopping', 'take']","['18', '0']",91845,91843,91883,P06_101
"['knife', 'put']","['4', '1']",91870,91867,91892,P06_101
"['board:chopping', 'wash']","['18', '2']",91945,91885,92088,P06_101
"['board:chopping', 'insert']","['18', '5']",92245,92196,92262,P06_101
"['plug', 'pull']","['153', '31']",92483,92266,92545,P06_101
"['knife', 'take']","['4', '0']",5458,5442,5584,P06_101
"['towel', 'take']","['52', '0']",92570,92550,92621,P06_101
"['hand', 'dry']","['11', '14']",92620,92599,92734,P06_101
"['towel', 'put']","['52', '1']",92783,92760,92789,P06_101
"['onion', 'peel']","['16', '19']",5620,5616,6045,P06_101
"['knife', 'take']","['4', '0']",6108,6083,6120,P06_101
"['onion', 'take']","['16', '0']",6170,6146,6197,P06_101
"['onion', 'cut']","['16', '7']",6283,6219,6631,P06_101
"['onion', 'put']","['16', '1']",6670,6655,6679,P06_101
"['pepper', 'take']","['37', '0']",620,514,636,P06_101
"['onion', 'peel']","['16', '19']",7083,7056,7481,P06_101
"['onion', 'put']","['16', '1']",7885,7834,7941,P06_101
"['onion', 'cut']","['16', '7']",8109,8102,9356,P06_101
"['oil', 'take']","['31', '0']",9533,9516,9561,P06_101
"['lid', 'remove']","['6', '12']",9583,9565,9617,P06_101
"['oil', 'pour']","['31', '9']",9621,9621,9702,P06_101
"['lid', 'put']","['6', '1']",9745,9726,9814,P06_101
"['oil', 'put']","['31', '1']",9858,9792,9877,P06_101
"['drawer', 'close']","['8', '4']",659,635,676,P06_101
"['fan:extractor', 'turn-on']","['179', '6']",9920,9882,9996,P06_101
"['hob', 'turn-on']","['24', '6']",10096,9979,10396,P06_101
"['window', 'open']","['263', '3']",10608,10562,10792,P06_101
"['knife', 'take']","['4', '0']",10883,10851,10903,P06_101
"['board:chopping', 'take']","['18', '0']",11058,10905,11127,P06_101
"['board:chopping', 'put']","['18', '1']",11446,11317,11472,P06_101
"['onion', 'cut']","['16', '7']",11520,11452,12694,P06_101
"['board:chopping', 'take']","['18', '0']",12723,12699,12752,P06_101
"['onion', 'scrape']","['16', '25']",12796,12757,12927,P06_101
"['vegetable', 'put']","['94', '1']",847,802,857,P06_101
"['onion', 'cut']","['16', '7']",13145,13075,14238,P06_101
"['board:chopping', 'take']","['18', '0']",14258,14235,14771,P06_101
"['onion', 'scrape']","['16', '25']",14358,14250,14479,P06_101
"['board:chopping', 'put']","['18', '1']",14558,14476,14563,P06_101
"['spoon', 'take']","['1', '0']",14595,14579,14602,P06_101
"['onion', 'mix']","['16', '10']",14645,14618,14749,P06_101
"['hob', 'adjust']","['24', '17']",14820,14749,14846,P06_101
"['onion', 'mix']","['16', '10']",14895,14847,15054,P06_101
"['drawer', 'open']","['8', '3']",1033,1016,1061,P06_101
"['pepper', 'take']","['37', '0']",15159,15109,15172,P06_101
"['label', 'remove']","['222', '12']",15235,15178,15352,P06_101
"['pepper', 'take']","['37', '0']",15458,15441,15484,P06_101
"['label', 'remove']","['222', '12']",15508,15488,15538,P06_101
"['knife', 'take']","['4', '0']",15620,15583,15643,P06_101
"['garlic', 'take']","['51', '0']",15720,15688,15755,P06_101
"['garlic', 'break']","['51', '30']",15870,15763,15943,P06_101
"['potato', 'take']","['30', '0']",1170,1072,1187,P06_101
"['garlic', 'put']","['51', '1']",16283,16144,16325,P06_101
"['knife', 'take']","['4', '0']",16308,16294,16346,P06_101
"['garlic', 'crush']","['51', '49']",16370,16351,16503,P06_101
"['garlic', 'cut']","['51', '7']",16572,16569,17113,P06_101
"['board:chopping', 'adjust']","['18', '17']",17170,17135,17182,P06_101
"['pan', 'mix']","['5', '10']",17195,17186,17332,P06_101
"['knife', 'take']","['4', '0']",17383,17367,17397,P06_101
"['garlic', 'crush']","['51', '49']",17433,17420,17445,P06_101
"['garlic', 'peel']","['51', '19']",17583,17533,17983,P06_101
"['garlic', 'take']","['51', '0']",18058,18032,18068,P06_101
"['cupboard', 'open']","['3', '3']",233,209,308,P06_102
"['cupboard', 'close']","['3', '4']",411,361,423,P06_102
"['lid', 'put']","['6', '1']",2183,2112,2192,P06_102
"['rubbish', 'insert']","['54', '5']",32099,32048,32146,P06_102
"['top', 'wash']","['42', '2']",32258,32227,32647,P06_102
"['cupboard', 'open']","['3', '3']",32786,32749,32790,P06_102
"['scale', 'insert']","['108', '5']",32820,32805,32846,P06_102
"['cupboard', 'close']","['3', '4']",32861,32855,32880,P06_102
"['sponge', 'take']","['9', '0']",32924,32910,32946,P06_102
"['top', 'wash']","['42', '2']",32970,32951,33094,P06_102
"['tap', 'turn-on']","['0', '6']",33136,33093,33193,P06_102
"['spoon', 'eat']","['1', '35']",2220,2197,2269,P06_102
"['sponge', 'wash']","['9', '2']",33183,33152,33402,P06_102
"['tap', 'turn-off']","['0', '8']",33424,33415,33438,P06_102
"['towel', 'take']","['52', '0']",33508,33438,33519,P06_102
"['hand', 'dry']","['11', '14']",33520,33503,33582,P06_102
"['towel', 'put']","['52', '1']",33608,33586,33619,P06_102
"['drawer', 'open']","['8', '3']",33686,33638,33740,P06_102
"['wrap:plastic', 'take']","['100', '0']",33945,33759,33960,P06_102
"['drawer', 'close']","['8', '4']",33974,33960,34022,P06_102
"['wrap:plastic', 'unwrap']","['100', '84']",34311,33994,34328,P06_102
"['wrap:plastic', 'put']","['100', '1']",34420,34333,34580,P06_102
"['knife', 'take']","['4', '0']",35486,35484,35525,P06_102
"['wrap:plastic', 'cut']","['100', '7']",35583,35528,35624,P06_102
"['wrap:plastic', 'put']","['100', '1']",35733,35697,35746,P06_102
"['bowl', 'wrap']","['7', '36']",35808,35742,35903,P06_102
"['bowl', 'take']","['7', '0']",35945,35908,36069,P06_102
"['bowl', 'put']","['7', '1']",36112,36019,36134,P06_102
"['wrap:plastic', 'take']","['100', '0']",36220,36205,36254,P06_102
"['drawer', 'open']","['8', '3']",36283,36253,36329,P06_102
"['wrap:plastic', 'insert']","['100', '5']",36358,36329,36368,P06_102
"['drawer', 'close']","['8', '4']",36385,36362,36416,P06_102
"['cupboard', 'open']","['3', '3']",2458,2410,2470,P06_102
"['cupboard', 'close']","['3', '4']",2683,2651,2778,P06_102
"['flour', 'open']","['75', '3']",2820,2783,3915,P06_102
"['flour', 'pour']","['75', '9']",5008,4959,5337,P06_102
"['flour', 'pour']","['75', '9']",5445,5427,5877,P06_102
"['cupboard', 'open']","['3', '3']",508,495,590,P06_102
"['flour', 'pour']","['75', '9']",5970,5893,6666,P06_102
"['bag', 'squeeze']","['19', '18']",6795,6716,6830,P06_102
"['bag', 'insert']","['19', '5']",6870,6706,6894,P06_102
"['flour', 'pour']","['75', '9']",6958,6946,8275,P06_102
"['cupboard', 'open']","['3', '3']",8570,8484,8590,P06_102
"['scale', 'take']","['108', '0']",8670,8591,8675,P06_102
"['cupboard', 'close']","['3', '4']",8733,8674,8790,P06_102
"['scale', 'put']","['108', '1']",8860,8791,8898,P06_102
"['bowl', 'put']","['7', '1']",8920,8890,8969,P06_102
"['bowl', 'remove']","['7', '12']",670,595,700,P06_102
"['salt', 'take']","['38', '0']",9108,9057,9136,P06_102
"['salt', 'pour']","['38', '9']",9220,9158,9755,P06_102
"['salt', 'put']","['38', '1']",9836,9782,9842,P06_102
"['scale', 'move']","['108', '11']",10048,10010,10091,P06_102
"['yeast', 'take']","['195', '0']",10395,10357,10429,P06_102
"['box', 'open']","['23', '3']",10522,10434,10553,P06_102
"['package', 'pull']","['26', '31']",10695,10527,10714,P06_102
"['package', 'open']","['26', '3']",10873,10737,10944,P06_102
"['colander', 'remove']","['39', '12']",823,750,845,P06_102
"['drawer', 'open']","['8', '3']",11070,11006,11135,P06_102
"['knife', 'take']","['4', '0']",11223,11140,11246,P06_102
"['package', 'cut']","['26', '7']",11308,11247,11412,P06_102
"['knife', 'put']","['4', '1']",11433,11408,11445,P06_102
"['drawer', 'close']","['8', '4']",11470,11448,11490,P06_102
"['yeast', 'pour']","['195', '9']",12245,12210,12634,P06_102
"['yeast', 'put']","['195', '1']",12695,12614,12695,P06_102
"['kettle', 'take']","['44', '0']",13020,12968,13042,P06_102
"['tap', 'turn-on']","['0', '6']",13058,12858,13097,P06_102
"['bowl', 'put']","['7', '1']",945,899,963,P06_102
"['kettle', 'empty']","['44', '20']",13358,13313,13421,P06_102
"['kettle', 'fill']","['44', '26']",13470,13443,13602,P06_102
"['tap', 'turn-off']","['0', '8']",13720,13624,13732,P06_102
"['kettle', 'close']","['44', '4']",13770,13765,13794,P06_102
"['glass', 'move']","['10', '11']",13870,13849,13877,P06_102
"['kettle', 'put']","['44', '1']",13920,13891,13963,P06_102
"['kettle', 'take']","['44', '0']",14095,14072,14136,P06_102
"['water', 'pour']","['27', '9']",14245,14158,14422,P06_102
"['dough', 'mix']","['25', '10']",14470,14432,14705,P06_102
"['cupboard', 'close']","['3', '4']",973,968,1010,P06_102
"['water', 'pour']","['27', '9']",15920,15825,16004,P06_102
"['water', 'pour']","['27', '9']",16683,16519,16727,P06_102
"['dough', 'mix']","['25', '10']",16908,16747,17993,P06_102
"['water', 'pour']","['27', '9']",18063,17992,18186,P06_102
"['dough', 'mix']","['25', '10']",18245,18203,19388,P06_102
"['water', 'pour']","['27', '9']",19436,19398,19592,P06_102
"['dough', 'mix']","['25', '10']",19648,19595,20671,P06_102
"['scale', 'move']","['108', '11']",20733,20676,20795,P06_102
"['yeast', 'move']","['195', '11']",20824,20800,20863,P06_102
"['spoon', 'take']","['1', '0']",1120,1083,1140,P06_102
"['dough', 'mix']","['25', '10']",20948,20918,21955,P06_102
"['water', 'pour']","['27', '9']",22008,21974,22103,P06_102
"['dough', 'take']","['25', '0']",24198,24125,24957,P06_102
"['dough', 'mix']","['25', '10']",24983,24971,25583,P06_102
"['dough', 'knead']","['25', '51']",25745,25583,25841,P06_102
"['water', 'pour']","['27', '9']",25883,25843,25993,P06_102
"['dough', 'knead']","['25', '51']",26045,25996,28823,P06_102
"['dough', 'press']","['25', '21']",28911,28719,29355,P06_102
"['tap', 'turn-on']","['0', '6']",29495,29410,29552,P06_102
"['lid', 'remove']","['6', '12']",1220,1137,1239,P06_102
"['hand', 'wash']","['11', '2']",29536,29520,30295,P06_102
"['tap', 'turn-off']","['0', '8']",30361,30342,30362,P06_102
"['hand', 'shake']","['11', '15']",30395,30374,30395,P06_102
"['sponge', 'squeeze']","['9', '18']",30495,30427,30504,P06_102
"['kettle', 'take']","['44', '0']",30558,30500,30567,P06_102
"['yeast', 'take']","['195', '0']",30787,30625,30802,P06_102
"['yeast', 'insert']","['195', '5']",30945,30797,30959,P06_102
"['colander', 'take']","['39', '0']",30986,30956,30988,P06_102
"['tap', 'turn-on']","['0', '6']",31062,31039,31068,P06_102
"['pan', 'mix']","['5', '10']",1270,1238,1747,P06_102
"['colander', 'wash']","['39', '2']",31083,30950,31110,P06_102
"['sponge', 'take']","['9', '0']",31158,31105,31167,P06_102
"['colander', 'wash']","['39', '2']",31199,31172,31364,P06_102
"['rack:drying', 'put']","['110', '1']",31411,31356,31417,P06_102
"['top', 'wash']","['42', '2']",31611,31574,31657,P06_102
"['yeast', 'take']","['195', '0']",31708,31680,31728,P06_102
"['knife', 'put']","['4', '1']",31970,31958,31990,P06_102
"['rubbish', 'take']","['54', '0']",32036,31987,32081,P06_102
"['glove', 'take']","['60', '0']",386,250,424,P06_103
"['glove', 'put']","['60', '1']",511,403,1116,P06_103
"['pan', 'remove']","['5', '12']",3761,3563,3795,P06_103
"['cutlery', 'shake']","['58', '15']",17022,17002,17041,P06_103
"['drawer', 'open']","['8', '3']",17159,17156,17249,P06_103
"['cutlery', 'insert']","['58', '5']",17259,17254,17302,P06_103
"['plate', 'take']","['2', '0']",20184,20089,20239,P06_103
"['plate', 'put']","['2', '1']",20358,20244,20455,P06_103
"['hob', 'turn-on']","['24', '6']",23133,23114,23233,P06_103
"['lid', 'remove']","['6', '12']",23308,23245,23330,P06_103
"['pan', 'put']","['5', '1']",3858,3794,3863,P06_103
"['kettle', 'pour']","['44', '9']",23422,23333,23788,P06_103
"['lid', 'put']","['6', '1']",23870,23787,23888,P06_103
"['kettle', 'put']","['44', '1']",24009,23891,24025,P06_103
"['cupboard', 'open']","['3', '3']",24058,24035,24080,P06_103
"['colander', 'take']","['39', '0']",24208,24105,24217,P06_103
"['rice', 'take']","['55', '0']",24296,24277,24336,P06_103
"['rice', 'pour']","['55', '9']",24361,24320,24470,P06_103
"['tap', 'turn-on']","['0', '6']",24683,24671,24729,P06_103
"['oven', 'close']","['46', '4']",3920,3865,3955,P06_103
"['rice', 'shake']","['55', '15']",26571,26479,27035,P06_103
"['lid', 'remove']","['6', '12']",27158,27127,27203,P06_103
"['lid', 'put']","['6', '1']",27258,27200,27262,P06_103
"['rice', 'pour']","['55', '9']",27321,27282,27870,P06_103
"['spoon', 'take']","['1', '0']",27933,27924,27971,P06_103
"['rice', 'mix']","['55', '10']",27983,27949,28480,P06_103
"['hob', 'adjust']","['24', '17']",28558,28519,28595,P06_103
"['lid', 'take']","['6', '0']",28583,28583,28623,P06_103
"['lid', 'put']","['6', '1']",28645,28610,28660,P06_103
"['cupboard', 'close']","['3', '4']",4320,4296,4343,P06_103
"['tap', 'turn-on']","['0', '6']",28820,28661,28905,P06_103
"['spoon', 'put']","['1', '1']",28921,28882,28948,P06_103
"['colander', 'wash']","['39', '2']",28972,28942,29513,P06_103
"['rack:drying', 'put']","['110', '1']",29558,29489,29577,P06_103
"['colander', 'wash']","['39', '2']",29633,29577,29743,P06_103
"['tap', 'turn-off']","['0', '8']",29846,29833,29862,P06_103
"['spoon', 'take']","['1', '0']",30070,30015,30070,P06_103
"['pan', 'mix']","['5', '10']",30198,30170,30736,P06_103
"['drawer', 'open']","['8', '3']",4461,4445,4533,P06_103
"['lid', 'put']","['6', '1']",30833,30676,30870,P06_103
"['spoon', 'eat']","['1', '35']",30945,30891,30957,P06_103
"['glove', 'put']","['60', '1']",31097,31063,31106,P06_103
"['board:chopping', 'move']","['18', '11']",31170,31103,31173,P06_103
"['leaf', 'take']","['62', '0']",31370,31252,32314,P06_103
"['leaf', 'put']","['62', '1']",32358,32319,32502,P06_103
"['leaf', 'take']","['62', '0']",32633,32576,33145,P06_103
"['bin', 'open']","['36', '3']",34096,34078,34162,P06_103
"['leaf', 'put']","['62', '1']",34271,34224,34500,P06_103
"['drawer', 'close']","['8', '4']",4783,4503,4823,P06_103
"['knife', 'take']","['4', '0']",34533,34505,34579,P06_103
