class,class_index,point,start_frame,stop_frame,video_id
"['meat', 'move']","['28', '11']",1486,1422,1531,P20_04
"['sauce', 'pour']","['47', '9']",18606,18539,18683,P20_04
"['sauce', 'put']","['47', '1']",18690,18676,18792,P20_04
"['jar', 'open']","['40', '3']",19007,18903,19013,P20_04
"['salt', 'sprinkle']","['38', '42']",19281,19028,19284,P20_04
"['jar', 'close']","['40', '4']",19300,19257,19315,P20_04
"['jar', 'move']","['40', '11']",19336,19313,19378,P20_04
"['pepper', 'take']","['37', '0']",19453,19441,19471,P20_04
"['pepper', 'crush']","['37', '49']",19545,19499,19637,P20_04
"['hand', 'check']","['11', '24']",19635,19612,19802,P20_04
"['tap', 'turn-on']","['0', '6']",19826,19819,19847,P20_04
"['drawer', 'open']","['8', '3']",1989,1964,1998,P20_04
"['hand', 'wash']","['11', '2']",19869,19850,19909,P20_04
"['tap', 'turn-off']","['0', '8']",19921,19899,19929,P20_04
"['hand', 'check']","['11', '24']",19940,19922,20072,P20_04
"['pepper', 'take']","['37', '0']",20098,20094,20109,P20_04
"['pepper', 'put']","['37', '1']",20318,20301,20337,P20_04
"['tap', 'turn-on']","['0', '6']",20388,20354,20389,P20_04
"['hand', 'wash']","['11', '2']",20404,20355,20409,P20_04
"['tap', 'turn-off']","['0', '8']",20433,20419,20438,P20_04
"['pepper', 'take']","['37', '0']",20792,20785,20827,P20_04
"['pepper', 'look']","['37', '38']",20935,20845,20976,P20_04
"['bowl', 'take']","['7', '0']",2031,2020,2073,P20_04
"['pepper', 'put']","['37', '1']",21010,20978,21023,P20_04
"['hand', 'check']","['11', '24']",21173,21026,21176,P20_04
"['hand', 'check']","['11', '24']",21249,21216,21275,P20_04
"['hand', 'check']","['11', '24']",21348,21306,21394,P20_04
"['tap', 'turn-on']","['0', '6']",21771,21747,21786,P20_04
"['hand', 'wash']","['11', '2']",21814,21799,21822,P20_04
"['tap', 'turn-off']","['0', '8']",21832,21816,21851,P20_04
"['cloth', 'take']","['17', '0']",22020,21985,22022,P20_04
"['hand', 'wash']","['11', '2']",22030,22025,22058,P20_04
"['hand', 'check']","['11', '24']",22137,22112,22142,P20_04
"['bowl', 'put']","['7', '1']",2079,2054,2084,P20_04
"['hand', 'check']","['11', '24']",22196,22140,22212,P20_04
"['hand', 'check']","['11', '24']",22366,22195,22491,P20_04
"['pepper', 'take']","['37', '0']",22569,22566,22585,P20_04
"['pepper', 'crush']","['37', '49']",22707,22622,22813,P20_04
"['pepper', 'crush']","['37', '49']",23042,22734,23130,P20_04
"['pepper', 'put']","['37', '1']",23153,23126,23165,P20_04
"['drawer', 'open']","['8', '3']",23345,23285,23351,P20_04
"['pan', 'take']","['5', '0']",23387,23348,23411,P20_04
"['tap', 'turn-on']","['0', '6']",23489,23449,23496,P20_04
"['pan', 'wash']","['5', '2']",23624,23485,23695,P20_04
"['bowl', 'take']","['7', '0']",2121,2087,2128,P20_04
"['tap', 'turn-off']","['0', '8']",23669,23639,23677,P20_04
"['pan', 'put']","['5', '1']",23712,23699,23777,P20_04
"['hob', 'turn-on']","['24', '6']",23838,23804,23873,P20_04
"['hand', 'check']","['11', '24']",23867,23849,23895,P20_04
"['napkin', 'take']","['88', '0']",23962,23952,23988,P20_04
"['napkin', 'wash']","['88', '2']",24024,23968,24102,P20_04
"['napkin', 'wash']","['88', '2']",24064,23990,24067,P20_04
"['napkin', 'wash']","['88', '2']",24168,24116,24352,P20_04
"['hand', 'squeeze']","['11', '18']",24374,24254,24478,P20_04
"['napkin', 'wash']","['88', '2']",24310,24295,24321,P20_04
"['tap', 'turn-off']","['0', '8']",118,92,135,P20_04
"['meat', 'insert']","['28', '5']",2161,2131,2166,P20_04
"['napkin', 'pat']","['88', '32']",24686,24643,24799,P20_04
"['hand', 'squeeze']","['11', '18']",25074,24819,25097,P20_04
"['hand', 'squeeze']","['11', '18']",25167,24903,25283,P20_04
"['hand', 'squeeze']","['11', '18']",25112,25100,25256,P20_04
"['hand', 'pat']","['11', '32']",25354,25321,25451,P20_04
"['napkin', 'put']","['88', '1']",25473,25462,25487,P20_04
"['fridge', 'open']","['12', '3']",25621,25617,25659,P20_04
"['ginger', 'take']","['131', '0']",25752,25647,25836,P20_04
"['ginger', 'check']","['131', '24']",25891,25802,26045,P20_04
"['ginger', 'break']","['131', '30']",25969,25835,26489,P20_04
"['microwave', 'open']","['90', '3']",2246,2228,2266,P20_04
"['ginger', 'take']","['131', '0']",26504,26492,26533,P20_04
"['ginger', 'put']","['131', '1']",26569,26536,26573,P20_04
"['fridge', 'open']","['12', '3']",26619,26603,26650,P20_04
"['ginger', 'insert']","['131', '5']",26656,26638,26687,P20_04
"['ginger', 'take']","['131', '0']",26753,26701,26757,P20_04
"['ginger', 'check']","['131', '24']",26851,26747,26895,P20_04
"['tap', 'turn-on']","['0', '6']",27031,27015,27052,P20_04
"['ginger', 'wash']","['131', '2']",27065,27055,27106,P20_04
"['knife', 'take']","['4', '0']",27145,27139,27174,P20_04
"['tap', 'turn-on']","['0', '6']",27198,27191,27214,P20_04
"['bowl', 'insert']","['7', '5']",2314,2269,2350,P20_04
"['knife', 'wash']","['4', '2']",27326,27217,27338,P20_04
"['tap', 'turn-off']","['0', '8']",27328,27292,27401,P20_04
"['ginger', 'cut']","['131', '7']",27556,27554,27682,P20_04
"['ginger', 'cut']","['131', '7']",27611,27559,27621,P20_04
"['skin', 'remove']","['48', '12']",27832,27685,28041,P20_04
"['skin', 'remove']","['48', '12']",28421,28006,28810,P20_04
"['skin', 'remove']","['48', '12']",28593,28355,29077,P20_04
"['drawer', 'open']","['8', '3']",29258,29219,29268,P20_04
"['grater', 'take']","['96', '0']",29281,29270,29311,P20_04
"['bowl', 'take']","['7', '0']",29533,29518,29534,P20_04
"['microwave', 'close']","['90', '4']",2402,2353,2419,P20_04
"['bowl', 'put']","['7', '1']",29566,29565,29593,P20_04
"['ginger', 'grate']","['131', '77']",30513,29602,31069,P20_04
"['ginger', 'grate']","['131', '77']",30647,29711,30696,P20_04
"['ginger', 'insert']","['131', '5']",32003,31960,32055,P20_04
"['grater', 'put']","['96', '1']",32583,32529,32588,P20_04
"['bowl', 'take']","['7', '0']",32661,32640,32679,P20_04
"['bowl', 'put']","['7', '1']",32727,32710,32764,P20_04
"['oil', 'take']","['31', '0']",32818,32780,32828,P20_04
"['lid', 'remove']","['6', '12']",32840,32814,32861,P20_04
"['oil', 'pour']","['31', '9']",32940,32906,32979,P20_04
"['package', 'take']","['26', '0']",2430,2422,2508,P20_04
"['lid', 'take']","['6', '0']",33021,33004,33025,P20_04
"['oil', 'close']","['31', '4']",33083,33018,33087,P20_04
"['oil', 'put']","['31', '1']",33123,33084,33125,P20_04
"['bowl', 'take']","['7', '0']",33145,33128,33155,P20_04
"['mixture', 'mix']","['71', '10']",33188,33158,33285,P20_04
"['mixture', 'mix']","['71', '10']",33331,33258,33478,P20_04
"['bowl', 'take']","['7', '0']",34633,34623,34656,P20_04
"['meat', 'mix']","['28', '10']",34793,34659,34895,P20_04
"['meat', 'mix']","['28', '10']",34979,34883,35115,P20_04
"['hand', 'smell']","['11', '75']",35209,35207,35238,P20_04
"['package', 'insert']","['26', '5']",2560,2511,2580,P20_04
"['bowl', 'put']","['7', '1']",35293,35232,35296,P20_04
"['tap', 'turn-on']","['0', '6']",35332,35323,35368,P20_04
"['hand', 'wash']","['11', '2']",35397,35388,35543,P20_04
"['tap', 'turn-on']","['0', '6']",35646,35613,35658,P20_04
"['hand', 'wash']","['11', '2']",35661,35654,35751,P20_04
"['tap', 'turn-off']","['0', '8']",35772,35750,35779,P20_04
"['cloth', 'take']","['17', '0']",36066,36014,36072,P20_04
"['cloth', 'put']","['17', '1']",36090,36081,36106,P20_04
"['pan', 'take']","['5', '0']",36164,36142,36184,P20_04
"['pan', 'put']","['5', '1']",36235,36182,36243,P20_04
"['bin', 'throw']","['36', '13']",2935,2910,2948,P20_04
"['oil', 'take']","['31', '0']",36343,36309,36373,P20_04
"['lid', 'remove']","['6', '12']",36386,36378,36427,P20_04
"['oil', 'pour']","['31', '9']",36479,36465,36489,P20_04
"['lid', 'take']","['6', '0']",36528,36496,36532,P20_04
"['lid', 'close']","['6', '4']",36557,36537,36615,P20_04
"['oil', 'put']","['31', '1']",36610,36609,36656,P20_04
"['bowl', 'take']","['7', '0']",36682,36668,36756,P20_04
"['bowl', 'put']","['7', '1']",36766,36765,36806,P20_04
"['bowl', 'take']","['7', '0']",36911,36896,36932,P20_04
"['spatula', 'take']","['20', '0']",36988,36923,36989,P20_04
"['microwave', 'set']","['90', '53']",3033,2977,3093,P20_04
"['light', 'turn-on']","['114', '6']",37110,37097,37134,P20_04
"['meat', 'pour']","['28', '9']",37175,37118,37292,P20_04
"['meat', 'mix']","['28', '10']",37296,37295,37692,P20_04
"['meat', 'mix']","['28', '10']",37638,37585,37654,P20_04
"['meat', 'mix']","['28', '10']",37937,37695,40123,P20_04
"['meat', 'flip']","['28', '22']",37995,37950,38210,P20_04
"['hob', 'turn-off']","['24', '8']",45391,45390,45406,P20_04
"['hob', 'turn-down']","['24', '65']",45401,45396,45438,P20_04
"['meat', 'mix']","['28', '10']",45945,45682,45990,P20_04
"['meat', 'mix']","['28', '10']",46323,45843,46461,P20_04
"['microwave', 'turn-on']","['90', '6']",3097,3038,3099,P20_04
"['meat', 'mix']","['28', '10']",46611,46385,46779,P20_04
"['meat', 'mix']","['28', '10']",47079,46823,47219,P20_04
"['meat', 'mix']","['28', '10']",48348,47282,49736,P20_04
"['hand', 'look']","['11', '38']",49788,49775,49829,P20_04
"['meat', 'mix']","['28', '10']",50256,50129,50351,P20_04
"['meat', 'mix']","['28', '10']",50782,50354,51401,P20_04
"['meat', 'mix']","['28', '10']",51059,50841,51095,P20_04
"['meat', 'mix']","['28', '10']",50971,50967,50984,P20_04
"['meat', 'flip']","['28', '22']",51058,51044,51076,P20_04
"['meat', 'mix']","['28', '10']",51134,51120,51140,P20_04
"['tap', 'turn-on']","['0', '6']",3213,3201,3250,P20_04
"['meat', 'mix']","['28', '10']",52891,52746,52970,P20_04
"['spatula', 'put']","['20', '1']",53522,53493,53562,P20_04
"['pepper', 'take']","['37', '0']",53705,53656,53735,P20_04
"['pepper', 'crush']","['37', '49']",54031,53787,54279,P20_04
"['pepper', 'put']","['37', '1']",54171,54171,54204,P20_04
"['meat', 'mix']","['28', '10']",54329,54254,55129,P20_04
"['meat', 'mix']","['28', '10']",55003,54630,55114,P20_04
"['spatula', 'put']","['20', '1']",55152,55136,55186,P20_04
"['drawer', 'open']","['8', '3']",55300,55282,55353,P20_04
"['bowl', 'take']","['7', '0']",55374,55372,55405,P20_04
"['cloth', 'take']","['17', '0']",214,204,243,P20_04
"['hand', 'wash']","['11', '2']",3266,3228,3276,P20_04
"['bowl', 'put']","['7', '1']",55470,55457,55480,P20_04
"['bowl', 'take']","['7', '0']",55560,55523,55580,P20_04
"['bowl', 'put']","['7', '1']",55672,55641,55673,P20_04
"['bowl', 'put']","['7', '1']",55779,55746,55785,P20_04
"['spatula', 'take']","['20', '0']",55806,55781,55807,P20_04
"['meat', 'mix']","['28', '10']",55871,55806,55975,P20_04
"['spatula', 'put']","['20', '1']",55947,55933,56075,P20_04
"['hob', 'turn-off']","['24', '8']",56082,56081,56111,P20_04
"['bowl', 'take']","['7', '0']",56245,56222,56276,P20_04
"['bowl', 'put']","['7', '1']",56284,56279,56393,P20_04
"['tap', 'turn-off']","['0', '8']",3254,3242,3270,P20_04
"['cup', 'move']","['13', '11']",56405,56396,56425,P20_04
"['tap', 'turn-on']","['0', '6']",56469,56451,56495,P20_04
"['hand', 'wash']","['11', '2']",56510,56498,56516,P20_04
"['tap', 'turn-off']","['0', '8']",56544,56519,56546,P20_04
"['bowl', 'take']","['7', '0']",56624,56588,56646,P20_04
"['meat', 'move']","['28', '11']",56682,56650,57205,P20_04
"['meat', 'move']","['28', '11']",56728,56702,56807,P20_04
"['meat', 'move']","['28', '11']",56974,56825,56975,P20_04
"['meat', 'move']","['28', '11']",56996,56972,57084,P20_04
"['meat', 'move']","['28', '11']",57132,57085,57195,P20_04
"['fridge', 'open']","['12', '3']",3496,3443,3528,P20_04
"['meat', 'move']","['28', '11']",57409,57241,57424,P20_04
"['meat', 'move']","['28', '11']",57370,57305,57411,P20_04
"['meat', 'move']","['28', '11']",57590,57552,57661,P20_04
"['spatula', 'put']","['20', '1']",57652,57635,57662,P20_04
"['meat', 'move']","['28', '11']",57696,57689,57710,P20_04
"['spatula', 'put']","['20', '1']",58110,58089,58113,P20_04
"['bowl', 'put']","['7', '1']",58175,58162,58190,P20_04
"['pan', 'move']","['5', '11']",58379,58328,58388,P20_04
"['spatula', 'take']","['20', '0']",58504,58405,58507,P20_04
"['spatula', 'put']","['20', '1']",58557,58526,58559,P20_04
"['bag', 'take']","['19', '0']",3542,3530,3602,P20_04
"['fridge', 'open']","['12', '3']",58677,58675,58728,P20_04
"['lettuce', 'remove']","['120', '12']",58764,58740,58811,P20_04
"['package', 'open']","['26', '3']",58818,58815,58993,P20_04
"['bag', 'remove']","['19', '12']",59082,59057,59137,P20_04
"['bag', 'check']","['19', '24']",59322,59246,59333,P20_04
"['bag', 'insert']","['19', '5']",59424,59392,59427,P20_04
"['sauce', 'open']","['47', '3']",59654,59631,59656,P20_04
"['sauce', 'put']","['47', '1']",59731,59721,59753,P20_04
"['plate', 'take']","['2', '0']",59773,59761,59782,P20_04
"['plate', 'wash']","['2', '2']",59831,59830,59873,P20_04
"['fridge', 'close']","['12', '4']",3636,3609,3668,P20_04
"['plate', 'put']","['2', '1']",60017,59981,60026,P20_04
"['bag', 'take']","['19', '0']",60051,60041,60058,P20_04
"['salad', 'pour']","['68', '9']",60100,60071,60206,P20_04
"['salad', 'pour']","['68', '9']",60229,60203,60237,P20_04
"['salad', 'pour']","['68', '9']",60425,60304,60463,P20_04
"['salad', 'take']","['68', '0']",60458,60375,60482,P20_04
"['salad', 'put']","['68', '1']",60490,60484,60573,P20_04
"['salad', 'put']","['68', '1']",60788,60773,60791,P20_04
"['sauce', 'take']","['47', '0']",60804,60802,60826,P20_04
"['salad', 'pour']","['68', '9']",60831,60829,61001,P20_04
"['bag', 'put']","['19', '1']",3699,3696,3728,P20_04
"['salad', 'pour']","['68', '9']",61178,60905,61204,P20_04
"['sauce', 'close']","['47', '4']",61222,61222,61251,P20_04
"['sauce', 'put']","['47', '1']",61262,61238,61276,P20_04
"['salad', 'take']","['68', '0']",61311,61275,61331,P20_04
"['bin', 'insert']","['36', '5']",61343,61329,61389,P20_04
"['salad', 'take']","['68', '0']",61462,61387,61542,P20_04
"['package', 'close']","['26', '4']",61678,61480,61683,P20_04
"['package', 'wrap']","['26', '36']",61709,61700,61884,P20_04
"['fridge', 'open']","['12', '3']",61939,61913,61961,P20_04
"['package', 'insert']","['26', '5']",62001,61959,62021,P20_04
"['bag', 'open']","['19', '3']",3807,3708,3944,P20_04
"['fridge', 'close']","['12', '4']",62050,62020,62072,P20_04
"['bag', 'take']","['19', '0']",62123,62093,62233,P20_04
"['bottle', 'take']","['15', '0']",62253,62251,62291,P20_04
"['scissors', 'take']","['79', '0']",62665,62633,62678,P20_04
"['package', 'open']","['26', '3']",62804,62690,62844,P20_04
"['package', 'pour']","['26', '9']",63735,63168,63804,P20_04
"['milk', 'pour']","['64', '9']",63303,63210,63482,P20_04
"['package', 'pour']","['26', '9']",63615,63463,63654,P20_04
"['package', 'pour']","['26', '9']",63692,63651,63827,P20_04
"['package', 'pour']","['26', '9']",63845,63830,64009,P20_04
"['bag', 'open']","['19', '3']",3999,3932,4108,P20_04
"['package', 'pour']","['26', '9']",64175,64012,64202,P20_04
"['package', 'pour']","['26', '9']",64484,64150,64584,P20_04
"['package', 'pour']","['26', '9']",64643,64502,64674,P20_04
"['package', 'pour']","['26', '9']",64828,64677,64864,P20_04
"['cup', 'take']","['13', '0']",64950,64940,64976,P20_04
"['milk', 'pour']","['64', '9']",65005,64976,65229,P20_04
"['package', 'insert']","['26', '5']",65090,65054,65216,P20_04
"['lid', 'put']","['6', '1']",65435,65416,65522,P20_04
"['bottle', 'take']","['15', '0']",65570,65552,65582,P20_04
"['bottle', 'wash']","['15', '2']",65787,65608,65806,P20_04
"['bag', 'open']","['19', '3']",4132,4110,4176,P20_04
"['bottle', 'wash']","['15', '2']",65940,65900,65982,P20_04
"['fridge', 'open']","['12', '3']",65996,65985,66008,P20_04
"['bottle', 'insert']","['15', '5']",66072,66021,66078,P20_04
"['fridge', 'close']","['12', '4']",66120,66103,66142,P20_04
"['cloth', 'wash']","['17', '2']",66212,66177,66257,P20_04
"['cupboard', 'wash']","['3', '2']",66329,66266,66343,P20_04
"['milk', 'drink']","['64', '60']",66563,66544,66593,P20_04
"['milk', 'put']","['64', '1']",66699,66605,66713,P20_04
"['pan', 'take']","['5', '0']",66825,66823,66853,P20_04
"['tap', 'turn-on']","['0', '6']",66871,66863,66902,P20_04
"['bag', 'remove']","['19', '12']",4212,4169,4216,P20_04
"['pan', 'wash']","['5', '2']",66904,66899,66989,P20_04
"['pan', 'put']","['5', '1']",67022,66998,67037,P20_04
"['sauce', 'move']","['47', '11']",67280,67259,67284,P20_04
"['sauce', 'take']","['47', '0']",67291,67270,67299,P20_04
"['sauce', 'insert']","['47', '5']",67344,67342,67382,P20_04
"['cloth', 'put']","['17', '1']",261,246,262,P20_04
"['bag', 'close']","['19', '4']",4294,4284,4415,P20_04
"['bag', 'close']","['19', '4']",4461,4388,4489,P20_04
"['bag', 'close']","['19', '4']",4575,4492,4679,P20_04
"['fridge', 'open']","['12', '3']",4732,4732,4757,P20_04
"['bag', 'insert']","['19', '5']",4833,4760,4834,P20_04
"['fridge', 'close']","['12', '4']",4852,4837,4876,P20_04
"['glass', 'take']","['10', '0']",4926,4911,4934,P20_04
"['glass', 'move']","['10', '11']",4949,4933,4978,P20_04
"['glass', 'put']","['10', '1']",4962,4944,4989,P20_04
"['microwave', 'open']","['90', '3']",5017,4988,5118,P20_04
"['freezer', 'open']","['113', '3']",333,297,337,P20_04
"['bowl', 'take']","['7', '0']",5172,5121,5197,P20_04
"['meat', 'check']","['28', '24']",5452,5197,5608,P20_04
"['board:chopping', 'take']","['18', '0']",5947,5830,6000,P20_04
"['board:chopping', 'put']","['18', '1']",6035,6035,6054,P20_04
"['dishwasher', 'open']","['70', '3']",6050,6050,6218,P20_04
"['dishwasher', 'open']","['70', '3']",6237,6221,6255,P20_04
"['knife', 'take']","['4', '0']",6299,6287,6332,P20_04
"['meat', 'take']","['28', '0']",6488,6446,6497,P20_04
"['skin', 'remove']","['48', '12']",6571,6557,6920,P20_04
"['skin', 'remove']","['48', '12']",7009,7007,7159,P20_04
"['meat', 'remove']","['28', '12']",433,347,453,P20_04
"['skin', 'remove']","['48', '12']",7424,7100,7653,P20_04
"['skin', 'remove']","['48', '12']",7659,7656,7994,P20_04
"['skin', 'remove']","['48', '12']",7940,7931,7989,P20_04
"['skin', 'remove']","['48', '12']",8093,7997,8098,P20_04
"['skin', 'remove']","['48', '12']",8151,8063,8179,P20_04
"['skin', 'remove']","['48', '12']",8161,8101,8174,P20_04
"['skin', 'remove']","['48', '12']",8236,8182,8403,P20_04
"['skin', 'remove']","['48', '12']",8373,8256,8503,P20_04
"['skin', 'remove']","['48', '12']",8514,8406,8561,P20_04
"['skin', 'remove']","['48', '12']",8604,8564,9356,P20_04
"['meat', 'remove']","['28', '12']",434,378,446,P20_04
"['skin', 'remove']","['48', '12']",8777,8608,8794,P20_04
"['skin', 'remove']","['48', '12']",8950,8779,9134,P20_04
"['skin', 'rip']","['48', '43']",9188,9182,9344,P20_04
"['skin', 'rip']","['48', '43']",9439,9349,9461,P20_04
"['skin', 'rip']","['48', '43']",9457,9454,9546,P20_04
"['skin', 'rip']","['48', '43']",9635,9535,9831,P20_04
"['meat', 'check']","['28', '24']",9979,9875,10015,P20_04
"['meat', 'put']","['28', '1']",10041,10024,10070,P20_04
"['skin', 'insert']","['48', '5']",10104,10068,10127,P20_04
"['meat', 'check']","['28', '24']",10280,10217,10379,P20_04
"['meat', 'insert']","['28', '5']",555,533,654,P20_04
"['knife', 'take']","['4', '0']",10429,10403,10452,P20_04
"['bowl', 'take']","['7', '0']",10477,10443,10478,P20_04
"['bowl', 'put']","['7', '1']",10499,10490,10515,P20_04
"['knife', 'put']","['4', '1']",10524,10516,10550,P20_04
"['bowl', 'take']","['7', '0']",10566,10559,10575,P20_04
"['bowl', 'put']","['7', '1']",10581,10581,10609,P20_04
"['tap', 'turn-on']","['0', '6']",10620,10603,10633,P20_04
